"from","to","dep.var.id","wave","sim","model","ord"
"V69",NA,NA,1,3,"basic",1
"V70",NA,NA,1,3,"basic",1
"V71","V66",1,1,3,"basic",1
"V71","V138",1,1,3,"basic",1
"V72",NA,NA,1,3,"basic",1
"V73","V45",1,1,3,"basic",1
"V73","V150",1,1,3,"basic",1
"V74",NA,NA,1,3,"basic",1
"V75","V77",1,1,3,"basic",1
"V76",NA,NA,1,3,"basic",1
"V77",NA,NA,1,3,"basic",1
"V78","V26",1,1,3,"basic",1
"V78","V101",1,1,3,"basic",1
"V79",NA,NA,1,3,"basic",1
"V80","V22",1,1,3,"basic",1
"V81","V35",1,1,3,"basic",1
"V82","V53",1,1,3,"basic",1
"V83","V67",1,1,3,"basic",1
"V84","V123",1,1,3,"basic",1
"V85",NA,NA,1,3,"basic",1
"V86","V95",1,1,3,"basic",1
"V87","V126",1,1,3,"basic",1
"V88","V1",1,1,3,"basic",1
"V88","V20",1,1,3,"basic",1
"V88","V124",1,1,3,"basic",1
"V89","V14",1,1,3,"basic",1
"V89","V60",1,1,3,"basic",1
"V90","V61",1,1,3,"basic",1
"V90","V114",1,1,3,"basic",1
"V91","V52",1,1,3,"basic",1
"V92","V30",1,1,3,"basic",1
"V92","V66",1,1,3,"basic",1
"V93","V101",1,1,3,"basic",1
"V93","V116",1,1,3,"basic",1
"V94","V91",1,1,3,"basic",1
"V95","V54",1,1,3,"basic",1
"V95","V86",1,1,3,"basic",1
"V95","V106",1,1,3,"basic",1
"V96",NA,NA,1,3,"basic",1
"V97",NA,NA,1,3,"basic",1
"V98",NA,NA,1,3,"basic",1
"V99",NA,NA,1,3,"basic",1
"V100",NA,NA,1,3,"basic",1
"V101","V93",1,1,3,"basic",1
"V102",NA,NA,1,3,"basic",1
"V103",NA,NA,1,3,"basic",1
"V104","V65",1,1,3,"basic",1
"V105","V43",1,1,3,"basic",1
"V106","V95",1,1,3,"basic",1
"V107",NA,NA,1,3,"basic",1
"V108","V38",1,1,3,"basic",1
"V109","V77",1,1,3,"basic",1
"V110","V47",1,1,3,"basic",1
"V111","V76",1,1,3,"basic",1
"V112","V114",1,1,3,"basic",1
"V112","V122",1,1,3,"basic",1
"V113",NA,NA,1,3,"basic",1
"V114","V37",1,1,3,"basic",1
"V115","V84",1,1,3,"basic",1
"V116","V93",1,1,3,"basic",1
"V116","V148",1,1,3,"basic",1
"V117","V76",1,1,3,"basic",1
"V118",NA,NA,1,3,"basic",1
"V119",NA,NA,1,3,"basic",1
"V120",NA,NA,1,3,"basic",1
"V121","V42",1,1,3,"basic",1
"V122","V13",1,1,3,"basic",1
"V122","V112",1,1,3,"basic",1
"V123","V84",1,1,3,"basic",1
"V123","V144",1,1,3,"basic",1
"V124","V88",1,1,3,"basic",1
"V125",NA,NA,1,3,"basic",1
"V126","V46",1,1,3,"basic",1
"V127","V20",1,1,3,"basic",1
"V128",NA,NA,1,3,"basic",1
"V129","V33",1,1,3,"basic",1
"V130","V32",1,1,3,"basic",1
"V131",NA,NA,1,3,"basic",1
"V132","V56",1,1,3,"basic",1
"V133","V59",1,1,3,"basic",1
"V134","V56",1,1,3,"basic",1
"V135",NA,NA,1,3,"basic",1
"V136",NA,NA,1,3,"basic",1
"V137","V37",1,1,3,"basic",1
"V138","V71",1,1,3,"basic",1
"V139","V91",1,1,3,"basic",1
"V140","V46",1,1,3,"basic",1
"V141","V47",1,1,3,"basic",1
"V142",NA,NA,1,3,"basic",1
"V143",NA,NA,1,3,"basic",1
"V144",NA,NA,1,3,"basic",1
"V145",NA,NA,1,3,"basic",1
"V146","V100",1,1,3,"basic",1
"V147",NA,NA,1,3,"basic",1
"V148","V116",1,1,3,"basic",1
"V149","V62",1,1,3,"basic",1
"V150",NA,NA,1,3,"basic",1
"V151",NA,NA,1,3,"basic",1
"V152",NA,NA,1,3,"basic",1
"V153",NA,NA,1,3,"basic",1
"V154","V54",1,1,3,"basic",1
"V155","V58",1,1,3,"basic",1
"V1",NA,NA,1,4,"basic",2
"V2",NA,NA,1,4,"basic",2
"V3","V126",1,1,4,"basic",2
"V4",NA,NA,1,4,"basic",2
"V5","V9",1,1,4,"basic",2
"V5","V149",1,1,4,"basic",2
"V6",NA,NA,1,4,"basic",2
"V7","V13",1,1,4,"basic",2
"V7","V107",1,1,4,"basic",2
"V8","V129",1,1,4,"basic",2
"V9","V5",1,1,4,"basic",2
"V10","V90",1,1,4,"basic",2
"V11","V149",1,1,4,"basic",2
"V12","V103",1,1,4,"basic",2
"V13",NA,NA,1,4,"basic",2
"V14","V89",1,1,4,"basic",2
"V14","V107",1,1,4,"basic",2
"V15","V142",1,1,4,"basic",2
"V16","V52",1,1,4,"basic",2
"V17",NA,NA,1,4,"basic",2
"V18",NA,NA,1,4,"basic",2
"V19",NA,NA,1,4,"basic",2
"V20","V88",1,1,4,"basic",2
"V21",NA,NA,1,4,"basic",2
"V22","V73",1,1,4,"basic",2
"V23","V25",1,1,4,"basic",2
"V24",NA,NA,1,4,"basic",2
"V25","V32",1,1,4,"basic",2
"V26",NA,NA,1,4,"basic",2
"V27","V78",1,1,4,"basic",2
"V28",NA,NA,1,4,"basic",2
"V29",NA,NA,1,4,"basic",2
"V30","V86",1,1,4,"basic",2
"V31",NA,NA,1,4,"basic",2
"V32","V60",1,1,4,"basic",2
"V33","V61",1,1,4,"basic",2
"V33","V100",1,1,4,"basic",2
"V33","V129",1,1,4,"basic",2
"V34",NA,NA,1,4,"basic",2
"V35",NA,NA,1,4,"basic",2
"V36","V17",1,1,4,"basic",2
"V36","V137",1,1,4,"basic",2
"V37","V6",1,1,4,"basic",2
"V38",NA,NA,1,4,"basic",2
"V39","V138",1,1,4,"basic",2
"V40","V19",1,1,4,"basic",2
"V40","V88",1,1,4,"basic",2
"V41",NA,NA,1,4,"basic",2
"V42",NA,NA,1,4,"basic",2
"V43","V111",1,1,4,"basic",2
"V44","V72",1,1,4,"basic",2
"V45","V73",1,1,4,"basic",2
"V46","V60",1,1,4,"basic",2
"V47",NA,NA,1,4,"basic",2
"V48","V16",1,1,4,"basic",2
"V49",NA,NA,1,4,"basic",2
"V50",NA,NA,1,4,"basic",2
"V51",NA,NA,1,4,"basic",2
"V52","V105",1,1,4,"basic",2
"V53","V82",1,1,4,"basic",2
"V53","V154",1,1,4,"basic",2
"V54","V154",1,1,4,"basic",2
"V55","V19",1,1,4,"basic",2
"V56",NA,NA,1,4,"basic",2
"V57","V120",1,1,4,"basic",2
"V58",NA,NA,1,4,"basic",2
"V59",NA,NA,1,4,"basic",2
"V60","V46",1,1,4,"basic",2
"V61","V33",1,1,4,"basic",2
"V61","V90",1,1,4,"basic",2
"V61","V147",1,1,4,"basic",2
"V62","V98",1,1,4,"basic",2
"V63",NA,NA,1,4,"basic",2
"V64","V28",1,1,4,"basic",2
"V65",NA,NA,1,4,"basic",2
"V66","V145",1,1,4,"basic",2
"V67","V97",1,1,4,"basic",2
"V68",NA,NA,1,4,"basic",2
"V69",NA,NA,1,4,"basic",2
"V70","V13",1,1,4,"basic",2
"V71",NA,NA,1,4,"basic",2
"V72",NA,NA,1,4,"basic",2
"V73","V45",1,1,4,"basic",2
"V73","V136",1,1,4,"basic",2
"V74",NA,NA,1,4,"basic",2
"V75","V77",1,1,4,"basic",2
"V76","V94",1,1,4,"basic",2
"V77",NA,NA,1,4,"basic",2
"V78","V101",1,1,4,"basic",2
"V79",NA,NA,1,4,"basic",2
"V80",NA,NA,1,4,"basic",2
"V81",NA,NA,1,4,"basic",2
"V82",NA,NA,1,4,"basic",2
"V83",NA,NA,1,4,"basic",2
"V84",NA,NA,1,4,"basic",2
"V85","V90",1,1,4,"basic",2
"V86","V27",1,1,4,"basic",2
"V87","V100",1,1,4,"basic",2
"V88","V1",1,1,4,"basic",2
"V88","V20",1,1,4,"basic",2
"V88","V40",1,1,4,"basic",2
"V89","V14",1,1,4,"basic",2
"V90","V61",1,1,4,"basic",2
"V91","V94",1,1,4,"basic",2
"V91","V153",1,1,4,"basic",2
"V92","V59",1,1,4,"basic",2
"V92","V85",1,1,4,"basic",2
"V93",NA,NA,1,4,"basic",2
"V94",NA,NA,1,4,"basic",2
"V95",NA,NA,1,4,"basic",2
"V96",NA,NA,1,4,"basic",2
"V97","V32",1,1,4,"basic",2
"V98",NA,NA,1,4,"basic",2
"V99",NA,NA,1,4,"basic",2
"V100","V14",1,1,4,"basic",2
"V100","V67",1,1,4,"basic",2
"V101","V78",1,1,4,"basic",2
"V102",NA,NA,1,4,"basic",2
"V103","V12",1,1,4,"basic",2
"V104",NA,NA,1,4,"basic",2
"V105","V52",1,1,4,"basic",2
"V106","V45",1,1,4,"basic",2
"V107","V7",1,1,4,"basic",2
"V107","V14",1,1,4,"basic",2
"V107","V68",1,1,4,"basic",2
"V108",NA,NA,1,4,"basic",2
"V109",NA,NA,1,4,"basic",2
"V110","V47",1,1,4,"basic",2
"V110","V116",1,1,4,"basic",2
"V111",NA,NA,1,4,"basic",2
"V112","V141",1,1,4,"basic",2
"V113",NA,NA,1,4,"basic",2
"V114",NA,NA,1,4,"basic",2
"V115",NA,NA,1,4,"basic",2
"V116","V131",1,1,4,"basic",2
"V116","V139",1,1,4,"basic",2
"V117","V72",1,1,4,"basic",2
"V118","V154",1,1,4,"basic",2
"V119","V151",1,1,4,"basic",2
"V120","V57",1,1,4,"basic",2
"V120","V122",1,1,4,"basic",2
"V121",NA,NA,1,4,"basic",2
"V122","V130",1,1,4,"basic",2
"V123",NA,NA,1,4,"basic",2
"V124",NA,NA,1,4,"basic",2
"V125",NA,NA,1,4,"basic",2
"V126",NA,NA,1,4,"basic",2
"V127",NA,NA,1,4,"basic",2
"V128",NA,NA,1,4,"basic",2
"V129","V33",1,1,4,"basic",2
"V130","V122",1,1,4,"basic",2
"V131",NA,NA,1,4,"basic",2
"V132","V19",1,1,4,"basic",2
"V133",NA,NA,1,4,"basic",2
"V134",NA,NA,1,4,"basic",2
"V135",NA,NA,1,4,"basic",2
"V136","V73",1,1,4,"basic",2
"V136","V148",1,1,4,"basic",2
"V137",NA,NA,1,4,"basic",2
"V138",NA,NA,1,4,"basic",2
"V139",NA,NA,1,4,"basic",2
"V140",NA,NA,1,4,"basic",2
"V141","V112",1,1,4,"basic",2
"V142","V15",1,1,4,"basic",2
"V143",NA,NA,1,4,"basic",2
"V144",NA,NA,1,4,"basic",2
"V145","V139",1,1,4,"basic",2
"V146",NA,NA,1,4,"basic",2
"V147","V61",1,1,4,"basic",2
"V148",NA,NA,1,4,"basic",2
"V149","V10",1,1,4,"basic",2
"V150","V43",1,1,4,"basic",2
"V151",NA,NA,1,4,"basic",2
"V152",NA,NA,1,4,"basic",2
"V153",NA,NA,1,4,"basic",2
"V154","V27",1,1,4,"basic",2
"V154","V53",1,1,4,"basic",2
"V154","V54",1,1,4,"basic",2
"V154","V118",1,1,4,"basic",2
"V155",NA,NA,1,4,"basic",2
"V1","V93",1,1,5,"basic",3
"V2",NA,NA,1,5,"basic",3
"V3",NA,NA,1,5,"basic",3
"V4",NA,NA,1,5,"basic",3
"V5","V9",1,1,5,"basic",3
"V6","V37",1,1,5,"basic",3
"V6","V116",1,1,5,"basic",3
"V7","V107",1,1,5,"basic",3
"V8",NA,NA,1,5,"basic",3
"V9","V5",1,1,5,"basic",3
"V9","V12",1,1,5,"basic",3
"V10",NA,NA,1,5,"basic",3
"V11","V80",1,1,5,"basic",3
"V12","V103",1,1,5,"basic",3
"V12","V113",1,1,5,"basic",3
"V13","V113",1,1,5,"basic",3
"V14","V60",1,1,5,"basic",3
"V14","V89",1,1,5,"basic",3
"V15",NA,NA,1,5,"basic",3
"V16","V92",1,1,5,"basic",3
"V17",NA,NA,1,5,"basic",3
"V18",NA,NA,1,5,"basic",3
"V19",NA,NA,1,5,"basic",3
"V20","V88",1,1,5,"basic",3
"V20","V100",1,1,5,"basic",3
"V21","V108",1,1,5,"basic",3
"V22",NA,NA,1,5,"basic",3
"V23","V25",1,1,5,"basic",3
"V24","V110",1,1,5,"basic",3
"V25","V23",1,1,5,"basic",3
"V25","V71",1,1,5,"basic",3
"V26","V94",1,1,5,"basic",3
"V26","V99",1,1,5,"basic",3
"V27",NA,NA,1,5,"basic",3
"V28",NA,NA,1,5,"basic",3
"V29","V23",1,1,5,"basic",3
"V30",NA,NA,1,5,"basic",3
"V31",NA,NA,1,5,"basic",3
"V32","V80",1,1,5,"basic",3
"V33",NA,NA,1,5,"basic",3
"V34",NA,NA,1,5,"basic",3
"V35",NA,NA,1,5,"basic",3
"V36","V4",1,1,5,"basic",3
"V37","V6",1,1,5,"basic",3
"V38",NA,NA,1,5,"basic",3
"V39","V110",1,1,5,"basic",3
"V40","V72",1,1,5,"basic",3
"V41","V129",1,1,5,"basic",3
"V42",NA,NA,1,5,"basic",3
"V43",NA,NA,1,5,"basic",3
"V44","V112",1,1,5,"basic",3
"V45","V73",1,1,5,"basic",3
"V46","V121",1,1,5,"basic",3
"V47","V110",1,1,5,"basic",3
"V48","V26",1,1,5,"basic",3
"V49","V54",1,1,5,"basic",3
"V49","V103",1,1,5,"basic",3
"V50",NA,NA,1,5,"basic",3
"V51","V147",1,1,5,"basic",3
"V52",NA,NA,1,5,"basic",3
"V53","V82",1,1,5,"basic",3
"V54","V91",1,1,5,"basic",3
"V54","V154",1,1,5,"basic",3
"V55",NA,NA,1,5,"basic",3
"V56",NA,NA,1,5,"basic",3
"V57",NA,NA,1,5,"basic",3
"V58",NA,NA,1,5,"basic",3
"V59","V1",1,1,5,"basic",3
"V60",NA,NA,1,5,"basic",3
"V61","V90",1,1,5,"basic",3
"V61","V147",1,1,5,"basic",3
"V62","V98",1,1,5,"basic",3
"V62","V150",1,1,5,"basic",3
"V63",NA,NA,1,5,"basic",3
"V64","V139",1,1,5,"basic",3
"V65",NA,NA,1,5,"basic",3
"V66",NA,NA,1,5,"basic",3
"V67",NA,NA,1,5,"basic",3
"V68",NA,NA,1,5,"basic",3
"V69",NA,NA,1,5,"basic",3
"V70",NA,NA,1,5,"basic",3
"V71",NA,NA,1,5,"basic",3
"V72","V40",1,1,5,"basic",3
"V72","V121",1,1,5,"basic",3
"V72","V136",1,1,5,"basic",3
"V73","V45",1,1,5,"basic",3
"V73","V95",1,1,5,"basic",3
"V73","V120",1,1,5,"basic",3
"V74","V42",1,1,5,"basic",3
"V75","V77",1,1,5,"basic",3
"V76","V150",1,1,5,"basic",3
"V77",NA,NA,1,5,"basic",3
"V78","V21",1,1,5,"basic",3
"V78","V101",1,1,5,"basic",3
"V79",NA,NA,1,5,"basic",3
"V80","V11",1,1,5,"basic",3
"V80","V32",1,1,5,"basic",3
"V81","V150",1,1,5,"basic",3
"V82","V53",1,1,5,"basic",3
"V83",NA,NA,1,5,"basic",3
"V84","V97",1,1,5,"basic",3
"V85",NA,NA,1,5,"basic",3
"V86",NA,NA,1,5,"basic",3
"V87",NA,NA,1,5,"basic",3
"V88","V20",1,1,5,"basic",3
"V88","V124",1,1,5,"basic",3
"V89","V14",1,1,5,"basic",3
"V89","V60",1,1,5,"basic",3
"V90","V41",1,1,5,"basic",3
"V90","V61",1,1,5,"basic",3
"V91","V94",1,1,5,"basic",3
"V92","V16",1,1,5,"basic",3
"V93",NA,NA,1,5,"basic",3
"V94","V10",1,1,5,"basic",3
"V94","V91",1,1,5,"basic",3
"V95","V73",1,1,5,"basic",3
"V95","V106",1,1,5,"basic",3
"V96",NA,NA,1,5,"basic",3
"V97","V84",1,1,5,"basic",3
"V98","V34",1,1,5,"basic",3
"V98","V62",1,1,5,"basic",3
"V98","V137",1,1,5,"basic",3
"V99","V26",1,1,5,"basic",3
"V100",NA,NA,1,5,"basic",3
"V101","V32",1,1,5,"basic",3
"V101","V78",1,1,5,"basic",3
"V102",NA,NA,1,5,"basic",3
"V103","V12",1,1,5,"basic",3
"V103","V49",1,1,5,"basic",3
"V104",NA,NA,1,5,"basic",3
"V105",NA,NA,1,5,"basic",3
"V106","V95",1,1,5,"basic",3
"V107","V7",1,1,5,"basic",3
"V108",NA,NA,1,5,"basic",3
"V109","V49",1,1,5,"basic",3
"V110","V39",1,1,5,"basic",3
"V110","V47",1,1,5,"basic",3
"V111",NA,NA,1,5,"basic",3
"V112",NA,NA,1,5,"basic",3
"V113","V13",1,1,5,"basic",3
"V113","V135",1,1,5,"basic",3
"V114",NA,NA,1,5,"basic",3
"V115",NA,NA,1,5,"basic",3
"V116","V93",1,1,5,"basic",3
"V117","V133",1,1,5,"basic",3
"V118",NA,NA,1,5,"basic",3
"V119",NA,NA,1,5,"basic",3
"V120","V73",1,1,5,"basic",3
"V120","V136",1,1,5,"basic",3
"V121",NA,NA,1,5,"basic",3
"V122","V3",1,1,5,"basic",3
"V123",NA,NA,1,5,"basic",3
"V124",NA,NA,1,5,"basic",3
"V125",NA,NA,1,5,"basic",3
"V126",NA,NA,1,5,"basic",3
"V127",NA,NA,1,5,"basic",3
"V128",NA,NA,1,5,"basic",3
"V129","V20",1,1,5,"basic",3
"V129","V145",1,1,5,"basic",3
"V130",NA,NA,1,5,"basic",3
"V131","V152",1,1,5,"basic",3
"V132","V25",1,1,5,"basic",3
"V133",NA,NA,1,5,"basic",3
"V134",NA,NA,1,5,"basic",3
"V135","V113",1,1,5,"basic",3
"V136","V40",1,1,5,"basic",3
"V136","V73",1,1,5,"basic",3
"V137","V31",1,1,5,"basic",3
"V137","V98",1,1,5,"basic",3
"V138","V31",1,1,5,"basic",3
"V139",NA,NA,1,5,"basic",3
"V140",NA,NA,1,5,"basic",3
"V141","V155",1,1,5,"basic",3
"V142",NA,NA,1,5,"basic",3
"V143",NA,NA,1,5,"basic",3
"V144",NA,NA,1,5,"basic",3
"V145","V129",1,1,5,"basic",3
"V145","V136",1,1,5,"basic",3
"V146",NA,NA,1,5,"basic",3
"V147","V51",1,1,5,"basic",3
"V147","V61",1,1,5,"basic",3
"V148","V46",1,1,5,"basic",3
"V149",NA,NA,1,5,"basic",3
"V150","V76",1,1,5,"basic",3
"V151","V118",1,1,5,"basic",3
"V152",NA,NA,1,5,"basic",3
"V153",NA,NA,1,5,"basic",3
"V154",NA,NA,1,5,"basic",3
"V155","V141",1,1,5,"basic",3
