"filename","plot_order","jtt","m","rep","model"
"smallfriends-eff2-m-9-rep-11.csv",9,3,"9","11","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",1,0,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",2,0,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",3,0,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",4,0,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",5,6,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",6,0,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",7,0,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",8,0,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-12.csv",9,6,"9","12","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",1,0,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",2,0,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",3,0,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",4,0,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",5,0,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",6,0,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",7,1,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",8,0,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-13.csv",9,3,"9","13","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",1,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",2,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",3,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",4,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",5,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",6,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",7,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",8,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-14.csv",9,0,"9","14","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",1,0,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",2,0,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",3,3,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",4,3,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",5,0,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",6,0,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",7,0,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",8,6,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-15.csv",9,0,"9","15","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",1,0,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",2,0,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",3,0,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",4,0,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",5,0,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",6,0,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",7,2,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",8,0,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-16.csv",9,2,"9","16","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",1,12,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",2,0,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",3,6,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",4,0,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",5,0,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",6,3,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",7,0,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",8,0,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-17.csv",9,3,"9","17","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",1,3,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",2,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",3,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",4,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",5,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",6,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",7,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",8,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-18.csv",9,0,"9","18","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",1,0,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",2,0,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",3,0,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",4,0,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",5,0,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",6,0,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",7,5,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",8,0,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-19.csv",9,3,"9","19","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",1,0,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",2,3,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",3,0,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",4,3,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",5,0,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",6,12,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",7,0,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",8,0,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-2.csv",9,0,"9","2","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",1,0,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",2,3,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",3,9,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",4,0,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",5,0,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",6,0,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",7,6,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",8,0,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-20.csv",9,6,"9","20","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",1,2,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",2,3,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",3,3,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",4,6,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",5,1,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",6,3,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",7,0,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",8,0,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-3.csv",9,3,"9","3","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",1,0,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",2,0,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",3,0,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",4,6,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",5,0,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",6,0,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",7,0,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",8,0,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-4.csv",9,6,"9","4","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",1,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",2,6,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",3,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",4,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",5,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",6,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",7,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",8,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-5.csv",9,0,"9","5","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",1,3,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",2,0,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",3,3,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",4,3,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",5,0,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",6,0,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",7,1,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",8,0,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-6.csv",9,0,"9","6","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",1,1,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",2,0,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",3,0,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",4,0,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",5,2,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",6,0,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",7,0,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",8,0,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-7.csv",9,0,"9","7","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",1,0,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",2,0,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",3,0,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",4,2,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",5,0,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",6,0,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",7,3,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",8,0,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-8.csv",9,0,"9","8","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",1,0,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",2,0,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",3,1,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",4,0,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",5,0,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",6,0,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",7,0,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",8,6,"9","9","smallfriends-eff2"
"smallfriends-eff2-m-9-rep-9.csv",9,0,"9","9","smallfriends-eff2"
"smallfriends-eff2-rev-m-12-rep-1.csv",1,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",2,6,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",3,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",4,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",5,3,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",6,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",7,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",8,6,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",9,3,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",10,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",11,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-1.csv",12,0,"12","1","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",1,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",2,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",3,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",4,2,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",5,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",6,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",7,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",8,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",9,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",10,3,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",11,32,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-10.csv",12,0,"12","10","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",1,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",2,2,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",3,3,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",4,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",5,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",6,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",7,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",8,6,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",9,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",10,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",11,0,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-11.csv",12,6,"12","11","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",1,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",2,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",3,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",4,6,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",5,3,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",6,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",7,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",8,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",9,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",10,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",11,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-12.csv",12,0,"12","12","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",1,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",2,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",3,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",4,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",5,3,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",6,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",7,3,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",8,3,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",9,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",10,6,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",11,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-13.csv",12,0,"12","13","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",1,0,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",2,7,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",3,0,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",4,3,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",5,0,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",6,6,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",7,0,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",8,6,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",9,0,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",10,9,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",11,0,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-14.csv",12,0,"12","14","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",1,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",2,3,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",3,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",4,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",5,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",6,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",7,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",8,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",9,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",10,3,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",11,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-15.csv",12,0,"12","15","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",1,3,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",2,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",3,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",4,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",5,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",6,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",7,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",8,6,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",9,1,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",10,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",11,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-16.csv",12,0,"12","16","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",1,0,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",2,0,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",3,3,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",4,6,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",5,0,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",6,6,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",7,1,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",8,0,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",9,0,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",10,0,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",11,6,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-17.csv",12,0,"12","17","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",1,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",2,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",3,6,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",4,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",5,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",6,3,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",7,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",8,6,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",9,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",10,3,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",11,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-18.csv",12,0,"12","18","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",1,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",2,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",3,9,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",4,6,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",5,3,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",6,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",7,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",8,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",9,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",10,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",11,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-19.csv",12,0,"12","19","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",1,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",2,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",3,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",4,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",5,6,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",6,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",7,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",8,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",9,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",10,0,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",11,3,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-2.csv",12,6,"12","2","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-20.csv",1,9,"12","20","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-20.csv",2,0,"12","20","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-20.csv",3,0,"12","20","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-20.csv",4,0,"12","20","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-20.csv",5,0,"12","20","smallfriends-eff2-rev"
"smallfriends-eff2-rev-m-12-rep-20.csv",6,0,"12","20","smallfriends-eff2-rev"
